0,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua & Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Brazil,Brunei Darussalem,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Congo Democratic,Costa Rica,Cote dIvoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatamala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City),Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea North,Korea South,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Phillipines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome & Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts & Nevis,St. Lucia,St. Vincent & The Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Somalia,0.00,550333.00,0.00,68585.00,672547049.29,0.00,2389979.00,227076.00,2671720.00,3376762462.00,5217.00,0.00,230842773.85,261035319.77,228286.00,97387300.00,1179044629.00,0.00,12037268.99,0.00,0.00,54142760.00,1280.00,32555338.00,0.00,161958354.00,32400307.22,29387.00,0.00,2878130.00,1927.00,69101320.00,0.00,3610749.72,52772252.00,2698178.00,2423049977.00,929298.00,1493142.18,125209650.53,85415407.14,279740.00,0.00,123380160.00,142726166.39,6729624.00,14177411261.00,283924113.00,9781840.36,0.00,214193.00,3328813.00,1474871.00,79567.00,191380660.81,0.00,73279406.00,245027.00,0.00,145796709.00,2614383956.00,105586181.37,3123006.54,3220165.00,13378858945.00,0.00,80213073.00,2845479.25,2885252.00,17865255.23,0.00,0.00,12459597.07,0.00,489969.00,6052198000.00,7155046.00,102729486.00,45443342.00,1570611869.81,1043469892.47,78843307.00,22090000.00,3027184490.00,150.00,467412378.00,2505677.00,59300400.00,101925750.74,0.00,48650.00,4624495783.00,0.00,1243005856.54,28510.00,0.00,66600439.00,115826.00,0.00,5784965.87,540882391.69,0.00,86745873.00,52532367.00,72719410.00,0.00,20161671.85,79806909.00,0.00,0.00,4129145.00,0.00,0.00,217953.00,26699733.00,8066.00,5862400.00,0.00,69581114.57,403782.00,33493591.00,0.00,42280.00,0.00,25458849.33,1727269140.00,283206.00,2000.00,7746.00,1935963.00,27673179.00,4494.00,9698671.00,0.00,235242239.32,0.00,0.00,170989.00,4793692.00,4527986694.00,108832891.00,225753.00,1052344185.00,5101258263.00,0.00,14478283.78,3519225.97,0.00,0.00,7262176969.70,0.00,127867976.36,197810.00,253711604.00,6584605421.38,5024916.24,37682240.00,0.00,473602344.00,0.00,0.00,1501869.00,0.00,757869847.00,18499674.00,1.00,42739353.78,32811386.20,285597917.00,475688659.00,3474727345.96,0.00,22522750.58,20726.00,139902627.00,0.00,0.00,1.00,233307805.85,71618062.00,392043155.00,348116650.34,0.00,12632.00,672629642.00,2945097692.77,791580334.00,332753005.00,48969.00,190025561.45,0.00,1050383954.20,290935399.00,0.00,5427.00,26700.00
South Africa,0.00,5104622.00,106925473.00,406934.00,672547049.29,0.00,4088590.00,466915.00,8380745.00,2799670959.00,17930.00,0.00,230842773.85,261035319.77,8860.00,12916500.00,619612161.00,0.00,12037268.99,0.00,198567.00,429059544.00,0.00,346224072.00,0.00,240364978.00,32400307.22,70837.00,0.00,376212.00,8495172.00,59138502.00,0.00,0.00,0.00,945039.00,1566640643.00,21835483.00,0.00,125209650.53,85415407.14,83382.00,12962116.00,1064642135.00,142726166.39,1355620.00,652005835.00,75833459.00,9781840.36,275.00,50125.00,1949531.00,46429895.00,22769.00,191380660.81,6790634.21,10231691.00,605950.00,0.00,80942337.00,1128036937.00,105586181.37,3123006.54,34918.00,5023285539.00,75344.00,283801646.00,0.00,0.00,17865255.23,2297272.69,0.00,12459597.07,4016.00,97841.00,1192854000.00,627076.00,230791003.00,69431756.00,1570611869.81,1043469892.47,39177322.00,149733000.00,5344453703.00,71361704.00,78968173.00,154049.00,36291300.00,101925750.74,0.00,105786.00,1408373830.00,0.00,1243005856.54,39916.00,53152624.56,9244725.00,5893505.00,0.00,5784965.87,540882391.69,0.00,16801714.00,46711509.00,74264953.00,0.00,20161671.85,30115069.00,0.00,0.00,925566.00,0.00,0.00,109477.00,5772584.00,0.00,931153.00,0.00,69581114.57,37111128.00,4015652.00,0.00,20730.00,0.00,25458849.33,873143526.00,6576268.00,0.00,0.00,246007.00,51373053.00,12191385.00,22426914.00,0.00,235242239.32,2277491.00,70948.00,416988.00,2105277.00,588050424.00,48301330.00,35063758.00,221187093.00,172805841.00,0.00,14478283.78,3519225.97,0.00,0.00,7262176969.70,0.00,127867976.36,446948.00,428846891.00,6584605421.38,5024916.24,28314944.00,596947190.00,0.00,0.00,15869964.91,94566743.00,0.00,479610931.00,2213522.00,0.00,42739353.78,0.00,122789795.00,369440102.00,3474727345.96,0.00,22522750.58,1775599.00,36847896.00,0.00,0.00,0.00,233307805.85,369281.00,548394786.00,348116650.34,0.00,1703129.00,10379120.00,2945097692.77,323310170.00,307155368.00,317883.00,190025561.45,0.00,1050383954.20,35445672.00,0.00,5222410.00,0.00
South Sudan,0.00,0.00,0.00,0.00,0.00,0.00,72931.00,0.00,129273981.00,724858.00,0.00,0.00,0.00,0.00,0.00,0.00,960688.00,0.00,0.00,0.00,0.00,0.00,0.00,234388.00,0.00,0.00,0.00,0.00,0.00,3843.00,0.00,244015.00,0.00,0.00,0.00,0.00,36681354.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41124.00,0.00,432774.00,0.00,0.00,0.00,9915.00,0.00,0.00,0.00,0.00,0.00,0.00,13218476.00,1344.00,194111.00,0.00,0.00,0.00,423678.00,0.00,3973327.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1259402.00,12501283.00,0.00,0.00,50608.00,33000.00,598271.00,0.00,20575663.00,0.00,0.00,0.00,0.00,0.00,1790448.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24650759.00,0.00,0.00,83260.00,0.00,0.00,0.00,20684.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497880.00,0.00,1401594.00,25346896.00,0.00,0.00,0.00,56443.00,0.00,10994.00,0.00,0.00,9310703.00,0.00,0.00,1649347.00,0.00,428.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3553.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140202841.00,0.00,0.00,0.00,0.00,407826.00,0.00,250862.00,3562.00,1.00,0.00,0.00,343918.00,356376.00,0.00,0.00,0.00,0.00,11871571.00,0.00,0.00,233.00,0.00,0.00,9253.00,0.00,0.00,0.00,0.00,0.00,762449.00,7270747.00,0.00,0.00,6800309.12,0.00,0.00,0.00,0.00,0.00
Spain,0.00,0.00,0.00,0.00,0.00,0.00,42250.00,0.00,79040.00,432386.00,0.00,0.00,0.00,0.00,0.00,22100.00,3862836.00,0.00,0.00,0.00,0.00,0.00,3525.00,11756652.00,0.00,44.00,0.00,0.00,0.00,8860.00,0.00,344286.00,0.00,0.00,0.00,0.00,101106740.00,0.00,0.00,0.00,0.00,0.00,0.00,211812.00,0.00,151552.00,0.00,402153.00,0.00,0.00,2947.00,0.00,18828075.00,0.00,0.00,0.00,0.00,259831446.00,902.00,8997.00,13061881.00,0.00,0.00,0.00,2442000.00,0.00,194077.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11000.00,0.00,199081578.00,10854255.00,0.00,0.00,803168.00,34000.00,6801775.00,0.00,152539.00,1015630.00,0.00,0.00,0.00,0.00,1418668.00,0.00,0.00,28090.00,0.00,2091.00,40929.00,0.00,0.00,0.00,0.00,0.00,50913.00,0.00,0.00,0.00,12230716.00,0.00,0.00,963157.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1813.00,17240.00,0.00,0.00,4982107.00,27765.00,0.00,0.00,0.00,104473.00,182628668.00,65307864.00,0.00,0.00,0.00,0.00,0.00,805.00,18332.00,3346.00,934569.00,0.00,902989.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1112642.00,0.00,11249.00,0.00,0.00,2671930.00,0.00,236776.00,19012.00,2.00,0.00,0.00,614624.00,94962.00,0.00,0.00,0.00,1049423.00,9526929.00,0.00,126248.00,0.00,0.00,0.00,43762762.00,0.00,0.00,13709685.00,513760.00,0.00,12494915.00,15426301.00,0.00,0.00,0.00,0.00,0.00,56947451.00,0.00,0.00
Sri Lanka,0.00,180535.00,2049282.00,243950.00,672547049.29,1580.00,1050060434.00,113845.00,1578619626.00,685785093.00,4291.00,1000.00,230842773.85,261035319.77,97490.00,24537900.00,2241499321.00,0.00,12037268.99,14578438.10,1565763.00,304929.00,781967512.00,1765423665.00,0.00,150648161.00,32400307.22,2633941.00,210843.00,13579621.00,1849423.00,634753304.00,0.00,3610749.72,52772252.00,134086983.00,15323311517.00,135744247.00,1493142.18,125209650.53,85415407.14,1698700.00,396255015.00,40726705.00,142726166.39,2570814.00,463115629.00,254866405.00,9781840.36,0.00,869078.00,3788375.00,526310425.00,2836220.00,191380660.81,6790634.21,13445719.00,13673244.00,2884442.00,617069681.00,2420442746.00,105586181.37,3123006.54,366163.00,11447619208.00,4544179550.00,47295205.00,2845479.25,6654020.00,17865255.23,2297272.69,42636.00,12459597.07,0.00,2233811.00,776707000.00,7052597.00,4973299934.00,1691502779.00,1570611869.81,1043469892.47,363918052.00,384589000.00,2283296909.00,13169.00,4061204260.00,24749784.00,124600.00,101925750.74,0.00,8235886.00,2188273054.00,0.00,1243005856.54,121894.00,53152624.56,5649929.00,864664406.00,21897628.89,5784965.87,540882391.69,0.00,7656700.00,48994842.00,538961.00,40022442.00,20161671.85,1066520229.00,0.00,1351834242.00,4178806.00,221902.00,11763256.00,220797939.00,253081438.00,51451.00,1220165.00,0.00,69581114.57,0.00,30387930.00,666799860.00,933391881.00,0.00,25458849.33,2811301747.00,201020935.00,830286.00,754074.00,4730797696.00,141206936.00,75060298.00,271271265.00,0.00,235242239.32,47611.00,7584250.00,120564466.00,110299752.00,505816273.00,131213857.00,1068733465.00,146749886.00,278745053.00,700236.00,14478283.78,3519225.97,0.00,0.00,7262176969.70,0.00,127867976.36,2326048.00,2425782.00,6584605421.38,5024916.24,1483349502.00,82929607.00,38320829.00,3670.00,15869964.91,0.00,0.00,1354997367.00,25969908.00,15356.00,42739353.78,32811386.20,1200424066.00,768826853.00,3474727345.96,0.00,22522750.58,982828124.00,2839676831.00,2763416.46,895451.00,16.00,233307805.85,8970341.00,381845724.00,348116650.34,374188.00,9474675.00,157174476.00,2945097692.77,5500087978.00,7553309019.00,64075735.00,190025561.45,6800309.12,1050383954.20,612646139.00,111285477.00,847331352.00,2674010165.00
St. Kitts & Nevis,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,573570.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34311988.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11639087.00,0.00,0.00,0.00,0.00,0.00,107853.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248979.00,0.00,29606854.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4946116.00,0.00,0.00,0.00,25741.00,0.00,0.00,0.00,1715547.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17739826.00,0.00,0.00,0.00,30891759.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
St. Lucia,0.00,181924820.00,7809365007.00,964399126.00,672547049.29,699657.00,2652191407.00,30129729.00,647406302.00,2331855495.00,66912166.00,215726.00,230842773.85,261035319.77,3310294.00,22679200.00,10232084236.00,2719735.00,12037268.99,14578438.10,63772259.00,62811677.00,1974207.00,3688731614.00,315.00,692709055.00,32400307.22,9783660.00,0.00,149861809.00,480323737.00,920091580.00,40139211.00,3610749.72,52772252.00,1615721005.00,18240173784.00,2939791700.00,1493142.18,125209650.53,85415407.14,80581574.00,209314256.00,53679476.00,142726166.39,9302864.00,3139787828.00,1775078589.00,9781840.36,0.00,50319016.00,444001225.00,1008226828.00,79947547.00,191380660.81,6790634.21,176736770.00,16175892.00,5632.00,983715864.00,37564934246.00,105586181.37,3123006.54,15852528.00,40063090438.00,268896432.00,691740444.00,2845479.25,95158908.00,17865255.23,2297272.69,172251.00,12459597.07,126876.00,54145599.00,2377174000.00,176581472.00,2885979917.00,2069250741.00,1570611869.81,1043469892.47,3552625169.00,1039205000.00,23536246952.00,14344.00,2441203383.00,32482686.00,768177400.00,101925750.74,0.00,1877070.00,1668337653.00,0.00,1243005856.54,249338.00,53152624.56,69798988.00,43917894.00,21897628.89,5784965.87,540882391.69,0.00,218568985.00,260059304.00,46923928.00,31266042.00,20161671.85,507406222.00,3746573.00,4169575.00,62456078.00,4030443.00,133616574.00,177767970.00,7023927698.00,385992.00,15035301.00,0.00,69581114.57,36087.00,3540914759.00,50911153.00,212988995.00,494.00,25458849.33,15189552835.00,134403813.00,32688203.00,23224763.00,7801977095.00,2561810485.00,13372100.00,503523551.00,0.00,235242239.32,113035175.00,179599479.00,1842755105.00,116220464.00,3615928194.00,13128920883.00,4437689723.00,1425143124.00,5721424803.00,118176.00,14478283.78,3519225.97,0.00,0.00,7262176969.70,615241.00,127867976.36,57697985.00,86115346.00,6584605421.38,5024916.24,387117472.00,1370451042.00,272044796.00,5158731.00,15869964.91,882901901.00,0.00,0.00,60900342.00,8846254.00,42739353.78,32811386.20,2666511647.00,5871401348.00,3474727345.96,0.00,22522750.58,16522238.00,807004134.00,2763416.46,4996115.00,0.00,233307805.85,736842796.00,3720989047.00,348116650.34,1670.00,32467956.00,1539018709.00,2945097692.77,12924130970.00,9496873373.00,127619957.00,190025561.45,6800309.12,1050383954.20,1793606850.00,4014401.00,723470.00,60774.00
St. Vincent & The Grenadines,0.00,0.00,0.00,455395.00,672547049.29,0.00,3333898.00,0.00,212949393.00,27955041.00,0.00,0.00,230842773.85,261035319.77,7500.00,35128400.00,360204027.00,0.00,12037268.99,14578438.10,0.00,1423356.00,11519.00,120380392.00,56694.00,4709086.00,32400307.22,607313.00,0.00,396772.00,0.00,322090930.00,0.00,0.00,0.00,3994001.00,3001304898.00,385205.00,1493142.18,125209650.53,85415407.14,63419.00,391670.00,388992.00,142726166.39,3622499.00,14679588.00,36102016.00,9781840.36,0.00,1395978.00,3755473.00,35136762.00,0.00,0.00,6790634.21,3782794.00,840656.00,843730.00,19359458.00,164951101.00,105586181.37,3123006.54,2956386.00,314596051.00,1839935.00,5473146.00,0.00,316100.00,17865255.23,2297272.69,30581.00,12459597.07,0.00,1445.00,2598000.00,51928.00,3813119545.00,341564132.00,1570611869.81,1043469892.47,5286793.00,65859000.00,264489098.00,14032.00,453126039.00,2315955.00,0.00,101925750.74,0.00,1371112.00,320312641.00,0.00,1243005856.54,321281.00,53152624.56,409487.00,334608.00,21897628.89,5784965.87,540882391.69,0.00,409778.00,502178.00,130.00,560968.00,20161671.85,778707567.00,11652659.00,0.00,7534132.00,52385.00,0.00,1103165.00,3954969.00,0.00,37851.00,0.00,69581114.57,10406.00,342307.00,0.00,1006.00,1773.00,25458849.33,68263564.00,222719824.00,175016.00,0.00,133499.00,13969453.00,55089647.00,300904007.00,0.00,235242239.32,1173303.00,0.00,8444643.00,18214061.00,13378962.00,3540835.00,116188905.00,1677277.00,96851630.00,1022.00,0.00,3519225.97,0.00,0.00,0.00,0.00,127867976.36,0.00,135948.00,6584605421.38,5024916.24,1564081797.00,872580.00,3120501.00,82963.00,15869964.91,26577552.00,0.00,57493609.00,0.00,367.00,42739353.78,32811386.20,62714258.00,106082005.00,3474727345.96,0.00,22522750.58,1438574.00,453404984.00,2763416.46,0.00,0.00,233307805.85,21465.00,37408781.00,348116650.34,0.00,92682.00,79275418.00,2945097692.77,237913799.00,223850188.00,43234.00,190025561.45,6800309.12,1050383954.20,95273738.00,4718088.00,0.00,7505.00
Sudan,0.00,0.00,15022759.00,4.00,672547049.29,0.00,20880554.00,0.00,262055766.00,30341034.00,11259.00,0.00,230842773.85,261035319.77,2990.00,5563700.00,70146494.00,0.00,12037268.99,0.00,0.00,711499.00,60785.00,81792984.00,0.00,891377.00,32400307.22,0.00,0.00,12951.00,12448.00,115139132.00,0.00,3610749.72,52772252.00,597766.00,2178613756.00,35806.00,1493142.18,125209650.53,0.00,0.00,41738.00,50899.00,0.00,11393183.00,11409664.00,14167922.00,9781840.36,0.00,0.00,169953.00,452165592.00,0.00,191380660.81,6790634.21,13876.00,162734661.00,6581.00,5984626.00,96992738.00,105586181.37,0.00,1391769.00,211666605.00,7095.00,8412373.00,2845479.25,752863.00,0.00,2297272.69,0.00,0.00,127309.00,0.00,3172000.00,0.00,739893641.00,82521490.00,1570611869.81,1043469892.47,17399065.00,1523000.00,205502762.00,0.00,49798358.00,64224057.00,82947100.00,101925750.74,0.00,0.00,137248750.00,0.00,1243005856.54,198000.00,53152624.56,177427.00,24539290.00,0.00,5784965.87,540882391.69,0.00,124922.00,73557.00,67117.00,617875.00,0.00,230912902.00,0.00,0.00,2767864.00,0.00,0.00,190807.00,483951.00,0.00,370643.00,0.00,0.00,0.00,50655148.00,5890.00,7739.00,1.00,0.00,114523199.00,65697529.00,0.00,1469.00,33053217.00,2239920.00,17185041.00,24874417.00,0.00,0.00,0.00,112900.00,3803.00,2998953.00,6140101.00,10050548.00,60014901.00,5229731.00,152928020.00,17072841.00,14478283.78,0.00,0.00,0.00,0.00,0.00,127867976.36,664799.00,1274775.00,6584605421.38,5024916.24,49200033.00,2184920.00,9639453.00,0.00,15869964.91,34564296.00,1130137800.42,39593490.00,6031081.00,0.00,42739353.78,32811386.20,90726453.00,51666322.00,3474727345.96,0.00,0.00,2384618.00,69548546.00,0.00,123742.00,0.00,0.00,450206.00,279750068.00,0.00,0.00,406592639.00,0.00,2945097692.77,219602426.00,57650416.00,215000.00,0.00,0.00,1050383954.20,28930491.00,15040415.00,4015013.00,232670.00
Suriname,0.00,0.00,0.00,0.00,0.00,6132.00,10022111.00,0.00,3230967.00,1497721.00,0.00,0.00,0.00,0.00,3594681.00,0.00,27861572.00,54573.00,0.00,0.00,0.00,138202.00,0.00,61144473.00,0.00,1243381.00,0.00,0.00,0.00,46484.00,0.00,20581069.00,0.00,0.00,0.00,3406164.00,189140324.00,9143242.00,0.00,0.00,0.00,7289450.00,0.00,18267.00,0.00,40319.00,466807.00,596812.00,0.00,654871.00,16263025.00,319204.00,100532.00,323558.00,0.00,0.00,30143.00,0.00,0.00,813777.00,24528372.00,0.00,0.00,0.00,29348643.00,0.00,53649.00,0.00,4902104.00,0.00,0.00,22089453.00,0.00,0.00,24185.00,1933000.00,0.00,20245967.00,7097511.00,0.00,0.00,1022998.00,86000.00,44174722.00,5348650.00,82072464.00,0.00,0.00,0.00,0.00,0.00,28416040.00,0.00,0.00,0.00,0.00,120591.00,55124.00,0.00,0.00,0.00,0.00,50671.00,799033.00,977.00,1892.00,0.00,8488661.00,0.00,0.00,81965.00,0.00,0.00,61918.00,15780447.00,0.00,0.00,0.00,0.00,0.00,280545.00,0.00,0.00,0.00,0.00,305332651.00,969284.00,424848.00,0.00,0.00,1673427.00,7802.00,677470.00,0.00,0.00,0.00,1561044.00,1608629.00,62586.00,7706616.00,658588.00,173869.00,1672378.00,456462.00,0.00,0.00,0.00,794097.00,0.00,0.00,0.00,0.00,0.00,141667.00,0.00,0.00,5646991.00,131204.00,126400.00,0.00,0.00,1552129.00,0.00,6049221.00,400012.00,66965.00,0.00,0.00,3034892.00,3381309.00,0.00,0.00,0.00,123968.00,24879169.00,0.00,0.00,0.00,0.00,155185.00,6256570.00,0.00,0.00,0.00,0.00,0.00,21045320.00,499287020.00,1164592.00,0.00,0.00,0.00,0.00,738.00,0.00,0.00
Swaziland,0.00,43358.00,0.00,0.00,0.00,0.00,0.00,0.00,315209.00,3089.00,0.00,0.00,0.00,0.00,0.00,0.00,2657775.00,0.00,0.00,0.00,0.00,15409.00,1439920.00,695320.00,0.00,42487.00,0.00,0.00,0.00,93801.00,0.00,1938361.00,0.00,0.00,0.00,45958.00,28920143.00,465.00,0.00,0.00,0.00,0.00,0.00,55243.00,0.00,112568.00,539681.00,256863.00,0.00,0.00,0.00,979944.00,1160675.00,9600.00,0.00,0.00,0.00,1034484.00,6460.00,18328.00,2174019.00,0.00,0.00,0.00,5155933.00,5341.00,164360.00,0.00,367.00,0.00,0.00,147.00,0.00,0.00,0.00,0.00,0.00,46507092.00,949240.00,0.00,0.00,3465369.00,545000.00,3546887.00,0.00,5924765.00,0.00,0.00,0.00,0.00,0.00,4709636.00,0.00,0.00,0.00,0.00,13.00,3051.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3705172.00,0.00,97180.00,151307.00,0.00,36162821.00,2548.00,419745.00,0.00,0.00,0.00,0.00,0.00,64906.00,14410178.00,1740557.00,0.00,0.00,2966757.00,1259.00,0.00,0.00,67238011.00,135280.00,0.00,224488.00,0.00,0.00,90547.00,0.00,229880.00,418841.00,22615.00,2751805.00,47154.00,20978.00,0.00,48104.00,0.00,0.00,403.00,0.00,0.00,0.00,0.00,23862.00,0.00,0.00,0.00,2257742.00,84845.00,0.00,0.00,0.00,6586456.00,0.00,1004013.00,1984233.00,1372701.00,0.00,0.00,396022.00,2645116.00,0.00,0.00,0.00,2273437.00,2285225.00,0.00,76152.00,0.00,0.00,0.00,163858.00,0.00,0.00,260096.00,432.00,0.00,3785304.00,39963087.00,0.00,0.00,0.00,0.00,0.00,0.00,7973899.00,252248.00
Sweden,0.00,705782.00,12188052.00,1013303.00,672547049.29,10063.00,70300811.00,9188590.00,356924496.00,1628150554.00,82092.00,2116731.00,230842773.85,261035319.77,650816.00,88355500.00,6233502962.00,0.00,12037268.99,14578438.10,834262.00,32156508.00,82849.00,479752887.00,242.00,120678497.00,32400307.22,2239009.00,0.00,32771703.00,4493081.00,447567627.00,2057.00,3610749.72,52772252.00,173530235.00,6416053266.00,45327358.00,1493142.18,125209650.53,85415407.14,25482199.00,20539779.00,59807406.00,142726166.39,21534406.00,2366199316.00,13476834310.00,9781840.36,0.00,1917376.00,14778720.00,34728855.00,9601716.00,191380660.81,6790634.21,2557168831.00,27174780.00,91423.00,7980381789.00,6514799775.00,105586181.37,3123006.54,895548.00,27258243980.00,672218.00,192369149.00,2845479.25,7437897.00,17865255.23,2297272.69,8832.00,12459597.07,77197.00,34869803.00,1104447000.00,23438721.00,698204047.00,166284825.00,1570611869.81,1043469892.47,1032659523.00,155581000.00,4849667856.00,39024.00,1741703966.00,1082890.00,24305100.00,101925750.74,0.00,120888.00,788767597.00,0.00,1243005856.54,122857.00,53152624.56,656835475.00,8366181.00,21897628.89,5784965.87,540882391.69,0.00,968761449.00,187646940.00,11332976.00,1452749.00,20161671.85,450905721.00,6464.00,1328112.00,13296853.00,0.00,5196409.00,2975742.00,92825275.00,0.00,2010955.00,0.00,69581114.57,2745421.00,41642282.00,647284.00,53987697.00,0.00,25458849.33,9269742555.00,52821093.00,8898075.00,90384.00,963133692.00,10204242509.00,3446642.00,97444408.00,0.00,235242239.32,2346473.00,2030543.00,188963703.00,78284877.00,4716875849.00,597478640.00,16000511.00,503021802.00,6186506783.00,9063.00,14478283.78,3519225.97,0.00,0.00,7262176969.70,0.00,127867976.36,2400138.00,52952497.00,6584605421.38,5024916.24,187456228.00,1254213651.00,267113463.00,0.00,15869964.91,200538045.00,0.00,2408937937.00,61696318.00,1708229.00,42739353.78,32811386.20,0.00,1702939870.00,3474727345.96,0.00,22522750.58,5952266.00,576044725.00,2763416.46,2019.00,0.00,233307805.85,29236857.00,1186618870.00,348116650.34,0.00,2743384.00,57110872.00,2945097692.77,8715211879.00,5238247244.00,25361010.00,190025561.45,6800309.12,1050383954.20,673706655.00,644273.00,2751103.00,248787.00
